Date,AWHNONAG,CES9091000001,CEU0500000003,LNS13023622,LNS13023654,LNS13023706,LNS13026511,MARTSMPCSM44000USS,MNFCTRIRSA,MNFCTRMPCIMSA,MNFCTRMPCSMSA,MPCT00XXS,MPCTNRXXS,MPCTXXXXS,MVPHGFD027MNFRBDAL,PAYEMS,UNEMPLOY,USGOVT,USPRIV,MORTGAGE15US,MORTGAGE30US,CMRMTSPL,INDPRO,W875RX1
4/12/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.26,754502.717,64.2562,6856.1
4/13/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.25,754502.717,64.2562,6856.1
4/14/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.25,754502.717,64.2562,6856.1
4/15/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.25,754502.717,64.2562,6856.1
4/16/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.25,754502.717,64.2562,6856.1
4/17/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.25,754502.717,64.2562,6856.1
4/18/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.25,754502.717,64.2562,6856.1
4/19/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.25,754502.717,64.2562,6856.1
4/20/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.41,754502.717,64.2562,6856.1
4/21/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.41,754502.717,64.2562,6856.1
4/22/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.41,754502.717,64.2562,6856.1
4/23/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.41,754502.717,64.2562,6856.1
4/24/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.41,754502.717,64.2562,6856.1
4/25/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.41,754502.717,64.2562,6856.1
4/26/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.41,754502.717,64.2562,6856.1
4/27/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.56,754502.717,64.2562,6856.1
4/28/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.56,754502.717,64.2562,6856.1
4/29/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.56,754502.717,64.2562,6856.1
4/30/90,34.3,3259,NaN,46.5,14.1,16.2,32.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.9,109687,6797,18377,91310,NaN,10.56,754502.717,64.2562,6856.1
5/1/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.56,760633.418,64.3971,6845.9
5/2/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.56,760633.418,64.3971,6845.9
5/3/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.56,760633.418,64.3971,6845.9
5/4/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.67,760633.418,64.3971,6845.9
5/5/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.67,760633.418,64.3971,6845.9
5/6/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.67,760633.418,64.3971,6845.9
5/7/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.67,760633.418,64.3971,6845.9
5/8/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.67,760633.418,64.3971,6845.9
5/9/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.67,760633.418,64.3971,6845.9
5/10/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.67,760633.418,64.3971,6845.9
5/11/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.54,760633.418,64.3971,6845.9
5/12/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.54,760633.418,64.3971,6845.9
5/13/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.54,760633.418,64.3971,6845.9
5/14/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.54,760633.418,64.3971,6845.9
5/15/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.54,760633.418,64.3971,6845.9
5/16/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.54,760633.418,64.3971,6845.9
5/17/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.54,760633.418,64.3971,6845.9
5/18/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.37,760633.418,64.3971,6845.9
5/19/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.37,760633.418,64.3971,6845.9
5/20/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.37,760633.418,64.3971,6845.9
5/21/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.37,760633.418,64.3971,6845.9
5/22/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.37,760633.418,64.3971,6845.9
5/23/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.37,760633.418,64.3971,6845.9
5/24/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.37,760633.418,64.3971,6845.9
5/25/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.33,760633.418,64.3971,6845.9
5/26/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.33,760633.418,64.3971,6845.9
5/27/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.33,760633.418,64.3971,6845.9
5/28/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.33,760633.418,64.3971,6845.9
5/29/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.33,760633.418,64.3971,6845.9
5/30/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.33,760633.418,64.3971,6845.9
5/31/90,34.3,3435,NaN,47.3,14.5,15,32.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2148.9,109840,6742,18599,91241,NaN,10.33,760633.418,64.3971,6845.9
6/1/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.29,762599.558,64.6064,6853.1
6/2/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.29,762599.558,64.6064,6853.1
6/3/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.29,762599.558,64.6064,6853.1
6/4/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.29,762599.558,64.6064,6853.1
6/5/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.29,762599.558,64.6064,6853.1
6/6/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.29,762599.558,64.6064,6853.1
6/7/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.29,762599.558,64.6064,6853.1
6/8/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.1,762599.558,64.6064,6853.1
6/9/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.1,762599.558,64.6064,6853.1
6/10/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.1,762599.558,64.6064,6853.1
6/11/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.1,762599.558,64.6064,6853.1
6/12/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.1,762599.558,64.6064,6853.1
6/13/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.1,762599.558,64.6064,6853.1
6/14/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.1,762599.558,64.6064,6853.1
6/15/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.12,762599.558,64.6064,6853.1
6/16/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.12,762599.558,64.6064,6853.1
6/17/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.12,762599.558,64.6064,6853.1
6/18/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.12,762599.558,64.6064,6853.1
6/19/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.12,762599.558,64.6064,6853.1
6/20/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.12,762599.558,64.6064,6853.1
6/21/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.12,762599.558,64.6064,6853.1
6/22/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.16,762599.558,64.6064,6853.1
6/23/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.16,762599.558,64.6064,6853.1
6/24/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.16,762599.558,64.6064,6853.1
6/25/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.16,762599.558,64.6064,6853.1
6/26/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.16,762599.558,64.6064,6853.1
6/27/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.16,762599.558,64.6064,6853.1
6/28/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.16,762599.558,64.6064,6853.1
6/29/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.15,762599.558,64.6064,6853.1
6/30/90,34.4,3332,NaN,47.8,14,14.6,33.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2183.1,109865,6590,18556,91309,NaN,10.15,762599.558,64.6064,6853.1
7/1/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.15,758513.694,64.5289,6878.6
7/2/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.15,758513.694,64.5289,6878.6
7/3/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.15,758513.694,64.5289,6878.6
7/4/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.15,758513.694,64.5289,6878.6
7/5/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.15,758513.694,64.5289,6878.6
7/6/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.06,758513.694,64.5289,6878.6
7/7/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.06,758513.694,64.5289,6878.6
7/8/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.06,758513.694,64.5289,6878.6
7/9/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.06,758513.694,64.5289,6878.6
7/10/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.06,758513.694,64.5289,6878.6
7/11/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.06,758513.694,64.5289,6878.6
7/12/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.06,758513.694,64.5289,6878.6
7/13/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.11,758513.694,64.5289,6878.6
7/14/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.11,758513.694,64.5289,6878.6
7/15/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.11,758513.694,64.5289,6878.6
7/16/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.11,758513.694,64.5289,6878.6
7/17/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.11,758513.694,64.5289,6878.6
7/18/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.11,758513.694,64.5289,6878.6
7/19/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,10.11,758513.694,64.5289,6878.6
7/20/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.99,758513.694,64.5289,6878.6
7/21/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.99,758513.694,64.5289,6878.6
7/22/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.99,758513.694,64.5289,6878.6
7/23/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.99,758513.694,64.5289,6878.6
7/24/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.99,758513.694,64.5289,6878.6
7/25/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.99,758513.694,64.5289,6878.6
7/26/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.99,758513.694,64.5289,6878.6
7/27/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.98,758513.694,64.5289,6878.6
7/28/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.98,758513.694,64.5289,6878.6
7/29/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.98,758513.694,64.5289,6878.6
7/30/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.98,758513.694,64.5289,6878.6
7/31/90,34.2,3274,NaN,47.7,14.7,14.7,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.1,109829,6922,18560,91269,NaN,9.98,758513.694,64.5289,6878.6
8/1/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.98,766143.434,64.7258,6832.3
8/2/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.98,766143.434,64.7258,6832.3
8/3/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.84,766143.434,64.7258,6832.3
8/4/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.84,766143.434,64.7258,6832.3
8/5/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.84,766143.434,64.7258,6832.3
8/6/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.84,766143.434,64.7258,6832.3
8/7/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.84,766143.434,64.7258,6832.3
8/8/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.84,766143.434,64.7258,6832.3
8/9/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,9.84,766143.434,64.7258,6832.3
8/10/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.08,766143.434,64.7258,6832.3
8/11/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.08,766143.434,64.7258,6832.3
8/12/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.08,766143.434,64.7258,6832.3
8/13/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.08,766143.434,64.7258,6832.3
8/14/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.08,766143.434,64.7258,6832.3
8/15/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.08,766143.434,64.7258,6832.3
8/16/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.08,766143.434,64.7258,6832.3
8/17/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.05,766143.434,64.7258,6832.3
8/18/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.05,766143.434,64.7258,6832.3
8/19/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.05,766143.434,64.7258,6832.3
8/20/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.05,766143.434,64.7258,6832.3
8/21/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.05,766143.434,64.7258,6832.3
8/22/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.05,766143.434,64.7258,6832.3
8/23/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.05,766143.434,64.7258,6832.3
8/24/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.29,766143.434,64.7258,6832.3
8/25/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.29,766143.434,64.7258,6832.3
8/26/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.29,766143.434,64.7258,6832.3
8/27/90,34.3,3174,NaN,48.6,14.1,14.8,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2221.3,109619,7188,18457,91162,NaN,10.29,766143.434,64.7258,6832.3
